i0,i1,i2,i3,i4,i5,i6,i7,i8,i9,
2057.844,2152.308,1410.236,142.509,-1218.662,-2089.641,-2214.105,-1405.038,-83.30787,1247.863,
-124.563,1220.84,2062.739,2183.668,1442.627,169.1531,-1206.249,-2086.145,-2216.071,-1446.03,
-386.3623,-1639.649,-2291.515,-2035.458,-1006.625,429.5664,1653.852,2244.718,1989.661,1041.833,
-900.6532,496.3125,1661.49,2235.811,1965.892,926.8581,-457.1079,-1670.284,-2278.607,-1979.688,
2237.169,1671.939,493.8603,-941.3554,-1948.95,-2268.171,-1669.936,-446.862,953.3584,1918.95,
-1127.121,246.5,1504.959,2219.751,2054.414,1147.117,-228.5039,-1492.958,-2234.751,-2089.414,
-742.3096,-1821.248,-2259.907,-1792.761,-645.1901,797.5137,1805.452,2237.109,1764.964,656.3957,
-1402.391,-2160.121,-2130.408,-1211.147,163.9302,1415.188,2134.918,2079.205,1210.941,-100.1328,
2148.644,1550.275,282.4639,-1109.657,-2050.692,-2204.052,-1541.683,-255.8718,1140.254,2040.286,
1753.164,2219.831,1905.53,779.7985,-569.2676,-1771.569,-2275.236,-1894.938,-764.2036,616.8618,
381.812,1612.646,2208.858,1998.815,1066.896,-341.6123,-1592.445,-2257.655,-2034.615,-1042.692,
1495.879,241.8747,-1122.489,-2055.686,-2219.906,-1492.287,-202.2771,1165.086,2020.279,2169.498,
210.4211,-1160.895,-2081.119,-2210.248,-1485.647,-158.8235,1187.488,2057.713,2151.842,1489.24,
1763.047,2241.682,1863.693,786.6683,-619.397,-1781.047,-2280.681,-1879.697,-748.6616,654.3974,
-2146.479,-1303.511,58.76294,1360.908,2107.618,2110.481,1292.513,-19.75586,-1318.911,-2141.618,
705.1998,-686.5508,-1781.17,-2274.359,-1852.442,-681.2016,732.5532,1809.171,2227.359,1801.441,
-220.6384,1142.925,2045.636,2180.684,1507.91,233.2339,-1116.33,-2056.042,-2212.088,-1505.312,
-278.488,1101.179,1973.948,2162.222,1540.238,317.0836,-1067.583,-2003.354,-2188.626,-1556.641,
1383.369,2094.355,2051.549,1228.663,-103.8984,-1348.369,-2128.356,-2076.55,-1241.664,140.8967,
-2214.24,-1924.275,-859.1667,500.4341,1681.562,2172.24,1887.276,872.1799,-456.4272,-1659.562,
1232.068,2025.41,2095.378,1293.286,40.94556,-1222.665,-2043.003,-2120.975,-1299.874,-0.5380859,
2091.457,1935.65,1157.765,-176.7969,-1395.268,-2124.254,-1972.445,-1153.563,207.0037,1430.473,
1478.072,2096.059,1994.252,1108.366,-180.1953,-1443.666,-2113.652,-2039.847,-1115.961,216.5998,
600.3286,1704.011,2167.568,1821.087,809.1099,-558.5303,-1697.215,-2177.773,-1873.296,-795.312,
511.4502,1624.111,2125.665,1849.542,827.3376,-478.8545,-1618.519,-2143.073,-1871.945,-825.7453,
475.0553,-837.1304,-1899.249,-2168.031,-1666.767,-460.6509,895.539,1911.655,2143.435,1606.173,
-2018.258,-1102.375,216.1914,1478.66,2110.652,1981.85,1095.965,-199.5957,-1449.072,-2114.058,
-2082.118,-1970.977,-999.0144,326.2568,1496.41,2080.118,1903.978,997.0137,-278.2595,-1473.41,
1516.782,351.2712,-987.8227,-1938.225,-2132.611,-1548.187,-310.6764,1036.417,1916.818,2096.205,
1055.594,-262.7471,-1466.575,-2108.855,-1948.725,-1065.799,299.542,1508.37,2092.652,1896.52,
-1698.493,-545.4576,792.6054,1806.25,2132.885,1675.897,570.86,-756.1977,-1801.847,-2176.477,
1197.718,-121.7561,-1321.15,-2131.044,-2061.967,-1217.92,151.5542,1390.947,2099.841,2013.764,
-1328.069,-2073.417,-2094.764,-1223.136,103.3818,1357.274,2071.62,2047.965,1197.339,-58.17773,
-2058.938,-1183.878,165.7441,1436.66,2092.871,2013.736,1179.677,-129.9404,-1408.858,-2107.074,
1566.785,364.5005,-964.4697,-1941.059,-2225.471,-1556.987,-328.7025,1010.268,1932.856,2142.268,
-1027.695,345.5747,1522.832,2137.305,1970.041,1022.29,-300.9795,-1503.234,-2166.71,-1999.447,
-2171.39,-1544.032,-328.2094,1042.48,1938.657,2133.594,1523.232,351.4142,-996.2831,-1949.455,
1177.417,-138.9033,-1434.768,-2212.398,-2111.348,-1167.21,183.1079,1479.971,2159.602,2064.55,
644.1383,-689.897,-1800.305,-2227.227,-1792.855,-629.9342,738.1011,1811.508,2186.431,1760.059,
312.0391,-1025.361,-1953.202,-2220.152,-1535.949,-276.2414,1078.159,1965.0,2145.949,1509.748,
1840.039,2172.878,1698.002,552.8101,-763.1474,-1848.633,-2222.473,-1728.598,-543.4058,842.5522,
-1075.018,271.7021,1500.094,2147.843,1995.172,1074.426,-245.2944,-1445.685,-2188.437,-2034.766,
-2095.674,-1231.724,93.87354,1385.646,2100.716,2052.675,1236.726,-49.87744,-1373.646,-2118.716,
-477.3412,897.6708,1890.689,2191.392,1642.712,501.3371,-825.6748,-1902.688,-2241.388,-1676.711,
-1466.096,-2158.863,-2057.609,-1086.473,268.0674,1484.5,2136.268,2008.015,1100.879,-228.6611,
38.24951,-1270.907,-2065.618,-2136.482,-1306.52,-6.245605,1263.91,2082.618,2113.48,1287.518,
281.8228,1480.961,2142.639,1975.675,1086.578,-244.0239,-1471.163,-2167.843,-2024.881,-1059.778,
-391.4886,952.4863,1913.218,2182.742,1583.107,408.6936,-912.2861,-1915.015,-2213.537,-1607.905,
1544.729,375.5723,-983.0878,-1937.854,-2220.123,-1556.133,-335.9774,1015.682,1930.448,2166.717,
174.4868,1329.663,2089.641,1998.112,1180.044,-129.6887,-1332.865,-2114.844,-2023.309,-1171.246,
-1780.572,-2195.234,-1768.936,-604.1979,708.8682,1785.165,2170.828,1748.528,633.7907,-698.2729,
-1774.786,-2197.107,-1751.184,-645.1482,732.812,1763.989,2156.311,1753.386,649.3515,-687.6093,
160.4233,1414.22,2076.774,2027.255,1158.274,-131.4272,-1406.223,-2101.774,-2051.248,-1146.273,
-359.1307,1011.68,1906.227,2122.289,1536.671,380.7204,-971.0889,-1910.634,-2163.695,-1553.076,
2160.414,1887.357,854.5245,-496.667,-1660.952,-2190.82,-1936.763,-825.9355,532.2617,1676.546,
1702.777,636.9224,-711.3154,-1803.89,-2197.722,-1730.37,-587.5151,754.7226,1794.296,2142.128,
-648.3024,715.7685,1800.07,2187.74,1778.441,667.7104,-678.3613,-1805.662,-2216.332,-1801.037,
27.45239,-1231.947,-2109.841,-2116.764,-1298.717,16.75195,1304.15,2083.044,2071.967,1253.924,
1830.466,2160.657,1716.739,600.5023,-708.2495,-1839.873,-2221.062,-1760.149,-566.9076,787.8438,
2126.359,1852.315,864.3905,-456.1167,-1620.945,-2137.155,-1870.113,-855.1892,481.3183,1615.147,
1079.773,-237.7671,-1449.197,-2152.964,-1999.707,-1072.572,278.9736,1454.401,2137.167,1961.91,
2020.144,1165.115,-137.4966,-1351.401,-2158.133,-2066.547,-1180.52,181.0908,1399.995,2127.727,
1571.112,2139.67,1873.188,958.2114,-372.4287,-1573.113,-2166.671,-1913.194,-939.2076,422.4272,
1858.808,2144.171,1633.591,486.8635,-848.8643,-1846.809,-2194.172,-1662.594,-465.8624,894.8657,
1652.202,450.8258,-877.1791,-1925.189,-2125.886,-1643.202,-422.8275,907.1777,1893.19,2090.886,
2151.856,1896.212,935.6633,-401.7749,-1600.186,-2189.059,-1950.412,-919.8682,462.5752,1614.983,
952.0082,-376.6318,-1563.316,-2172.875,-1941.399,-947.4135,415.2241,1604.91,2144.468,1884.992,
2028.042,2170.087,1442.305,204.6345,-1174.924,-2084.636,-2153.679,-1462.903,-151.2273,1182.33,
-1823.131,-538.3924,915.6757,1988.969,2302.636,1785.335,585.5974,-888.4667,-2003.768,-2324.432,
422.277,-1180.823,-2379.223,-2668.611,-1908.187,-378.6793,1216.417,2330.816,2640.205,1905.783,
-2545.376,-2654.024,-1755.617,-162.4224,1472.945,2548.174,2653.82,1730.414,177.2177,-1465.148,
-2483.788,-2376.383,-1359.156,272.9736,1668.637,2555.991,2315.584,1322.36,-211.772,-1704.434,
305.5763,-1433.271,-2661.743,-2879.068,-1953.369,-277.9786,1465.866,2672.338,2829.661,1931.966,
-834.9052,-2268.44,-2820.792,-2312.228,-860.677,880.4976,2260.034,2815.386,2257.822,883.2705,
-2747.368,-2289.243,-923.0388,788.1533,2169.815,2728.368,2258.241,939.0348,-766.1513,-2157.816,
1749.534,18.71106,-1705.981,-2818.157,-2875.098,-1763.736,1.083984,1763.777,2818.955,2810.894,
-3159.764,-2700.739,-1111.194,841.572,2501.082,3220.358,2649.331,1100.784,-826.9768,-2514.491,
-1317.348,709.3699,2414.631,3169.599,2782.789,1297.553,-660.1648,-2406.423,-3235.395,-2754.584,
3203.926,2392.895,621.5913,-1353.491,-2772.317,-3192.332,-2412.302,-651.999,1343.088,2820.91,
-2731.254,-2916.473,-2028.338,-290.28,1520.337,2710.255,2959.473,1953.338,309.28,-1486.337,
872.3037,2157.275,2572.857,1983.261,690.7749,-853.5049,-2085.479,-2546.058,-2049.466,-741.9795,
2097.07,887.4892,-634.2381,-1921.971,-2501.91,-2102.273,-898.6938,642.036,1955.766,2476.706,
-1209.698,349.7021,1710.576,2407.974,2180.094,1158.293,-311.1066,-1683.977,-2392.377,-2209.5,
2321.135,2268.486,1318.921,-133.6324,-1538.804,-2356.338,-2246.691,-1351.127,146.4275,1571.599,
613.1859,1912.149,2444.633,2032.475,843.6006,-589.5903,-1883.554,-2472.039,-2023.881,-877.0059,
828.6135,2055.28,2408.05,1888.323,695.3398,-789.8148,-2011.482,-2412.252,-1927.524,-734.5396,
-1689.183,-292.2141,1194.06,2244.205,2362.915,1605.777,303.8096,-1162.459,-2218.614,-2348.321,
1035.865,-448.5774,-1748.178,-2386.704,-2200.772,-1065.46,427.9876,1797.583,2458.111,2130.177,
-1486.025,-2340.715,-2269.274,-1433.798,102.188,1534.823,2330.512,2289.07,1369.594,-96.38636,
444.2163,-1057.59,-2128.642,-2470.124,-1784.082,-451.8091,1106.997,2200.049,2417.529,1723.488,
1562.301,2370.838,2273.189,1320.632,-118.9237,-1549.101,-2357.635,-2316.987,-1327.424,143.1277,
-2416.409,-2104.013,-908.272,627.2214,1921.387,2480.409,2029.014,875.2705,-612.2219,-1892.385,
657.3384,-818.4842,-2022.177,-2498.353,-1943.293,-681.9311,861.8887,2074.582,2445.76,1924.699,
576.9809,-918.3591,-2049.966,-2409.307,-1924.28,-609.1836,923.1572,2101.763,2452.104,1857.077,
-1338.308,139.9917,1578.612,2415.066,2275.852,1288.508,-153.7925,-1507.407,-2357.858,-2340.649,
1889.271,2486.752,2125.962,984.8921,-551.7942,-1846.681,-2483.159,-2133.369,-996.2949,524.3919,
2316.224,2428.389,1622.558,221.6323,-1245.259,-2248.224,-2429.389,-1670.563,-263.634,1268.257,
-2278.338,-2436.186,-1575.349,-131.761,1360.538,2284.933,2356.779,1582.942,146.3528,-1309.944,
-2176.712,-1093.789,418.2452,1806.211,2435.385,2148.712,1098.791,-420.2319,-1772.205,-2444.385,
2452.41,1844.378,582.2754,-932.0602,-2084.665,-2463.003,-1887.973,-622.8735,947.4646,2164.07,
1425.183,33.0708,-1391.849,-2313.279,-2430.542,-1524.185,-54.07251,1483.847,2423.281,2348.541,
792.3032,-712.7593,-1978.661,-2478.074,-2016.18,-819.7114,752.3569,2014.258,2477.669,1968.773,
1780.27,2478.674,2200.797,1111.001,-370.3977,-1716.268,-2420.672,-2292.799,-1177.998,407.3958,
-2042.971,-790.0898,753.1036,2017.055,2495.542,2067.376,805.4922,-751.6955,-2007.656,-2546.136,
1336.776,-150.3313,-1559.927,-2421.064,-2394.74,-1359.776,150.3325,1631.929,2460.063,2306.74,
1159.733,-282.8221,-1688.994,-2494.533,-2249.887,-1241.326,305.2292,1761.401,2453.938,2277.293,
1059.189,2252.878,2552.056,1885.992,510.6352,-1034.187,-2202.88,-2528.056,-1965.996,-529.6343,
-1417.251,-2422.407,-2514.118,-1548.981,-43.01978,1499.254,2408.41,2424.118,1545.98,68.01807,
-783.3252,818.0132,2129.631,2557.483,2099.989,749.9204,-807.4177,-2103.032,-2613.891,-2047.396,
-2553.183,-1769.563,-338.0815,1213.383,2294.083,2478.183,1788.561,344.081,-1174.385,-2283.083,
-1050.003,-2178.209,-2495.676,-1926.75,-530.9795,1064.598,2259.802,2531.27,1852.345,473.5766,
-590.979,998.9708,2231.781,2556.327,1911.395,573.7724,-1008.178,-2184.982,-2509.532,-1978.597,
1728.141,423.6357,-1110.283,-2218.176,-2518.291,-1810.934,-435.4316,1146.487,2303.379,2491.494,
156.3806,1678.101,2534.492,2312.241,1291.57,-173.1758,-1635.896,-2421.286,-2397.038,-1345.367,
2489.581,1804.963,382.4785,-1143.984,-2279.683,-2579.784,-1801.164,-382.6831,1209.782,2300.482,
2343.169,1364.919,-181.2156,-1615.756,-2473.191,-2386.966,-1342.715,173.4141,1651.961,2466.394,
-1549.646,-45.06812,1493.234,2455.626,2412.483,1503.648,-2.935791,-1480.232,-2401.632,-2385.484,
-1784.998,-2501.483,-2259.763,-1130.656,420.2232,1843.205,2519.687,2234.966,1096.859,-438.0216,
818.7334,-737.0041,-1986.068,-2513.369,-2157.033,-880.7324,742.0052,2060.069,2602.368,2051.033,
2047.038,2618.156,2063.935,881.6743,-689.4447,-2009.63,-2549.749,-2172.531,-908.2651,718.8491,
-1622.794,-113.4329,1462.909,2484.917,2464.077,1602.198,70.83545,-1411.501,-2405.518,-2531.671,
-1572.64,-2551.474,-2407.754,-1497.623,65.30249,1636.638,2486.472,2517.755,1399.621,-76.30029,
-2450.389,-1535.558,3.375,1543.271,2520.224,2497.389,1504.556,-23.36768,-1547.27,-2512.227,
2115.335,2623.453,2087.231,833.9712,-750.1478,-2085.334,-2601.452,-2167.234,-847.9682,792.146,
-433.2354,1177.588,2308.276,2618.454,1802.395,431.0337,-1145.789,-2307.482,-2553.657,-1897.598,
-1924.077,-2567.487,-2313.355,-1103.707,511.8407,1955.281,2644.69,2215.559,1087.909,-506.6372,
-2453.686,-1514.854,46.07812,1621.974,2508.927,2517.092,1443.259,-55.66455,-1564.566,-2548.523,
-502.0098,1126.058,2340.964,2617.37,1902.476,501.0063,-1125.056,-2320.958,-2597.371,-1942.476,
205.4785,-1367.989,-2429.687,-2541.784,-1752.164,-212.6806,1404.787,2427.483,2614.581,1651.96,
-1166.349,456.2696,1904.768,2646.858,2336.009,1155.939,-464.6799,-1910.172,-2629.266,-2329.415,
-864.388,-2154.275,-2659.751,-2078.963,-750.8935,881.7982,2213.682,2618.157,2089.369,705.2993,
1894.069,552.4892,-1045.238,-2300.971,-2596.91,-2005.274,-575.6938,1096.036,2299.766,2681.706,
-1446.821,-2459.184,-2535.381,-1621.601,-121.9824,1489.022,2511.39,2519.584,1577.803,87.18848,
621.2392,-941.0033,-2204.754,-2663.373,-2005.563,-655.645,971.5953,2251.346,2584.968,2041.157,
2164.566,2607.867,2092.534,753.2334,-860.4926,-2137.564,-2628.866,-2089.535,-764.2348,862.4966,
1624.132,2516.531,2422.381,1461.547,-93.03736,-1598.339,-2496.736,-2437.584,-1478.747,79.83814,
2569.346,2339.982,1340.785,-208.2886,-1682.641,-2500.754,-2468.388,-1367.191,216.8806,1760.233,
2281.865,2620.633,1905.647,522.2095,-1061.376,-2222.27,-2551.038,-2007.055,-560.6099,1071.971,
-2203.777,-948.9619,762.7486,2161.115,2680.188,2191.777,901.9633,-764.7468,-2107.119,-2673.187,
236.1211,-1359.673,-2469.6,-2643.819,-1815.809,-282.7163,1410.077,2535.006,2640.227,1750.215,
2139.421,2757.507,2300.856,981.268,-688.0095,-2123.424,-2705.508,-2299.857,-1051.266,689.0078,
-1050.005,-2287.898,-2687.148,-2146.506,-667.8472,1039.803,2374.695,2776.945,2004.304,643.647,
2700.765,2482.742,1428.206,-227.8655,-1730.587,-2630.764,-2563.742,-1428.207,176.8608,1792.588,
-1279.842,393.8381,1922.971,2753.581,2463.794,1256.84,-421.8421,-1929.97,-2684.587,-2474.794,
-2650.28,-2499.497,-1252.551,414.126,1950.257,2751.876,2369.091,1257.143,-430.5342,-1909.662,
2047.157,2763.593,2399.362,1124.114,-532.0202,-2041.566,-2724.002,-2369.77,-1200.516,533.615,
-2292.59,-860.6874,894.8166,2299.25,2845.046,2221.997,818.0947,-871.4086,-2268.847,-2785.639,
134.8164,-1463.978,-2595.905,-2641.124,-1742.114,-147.021,1511.773,2575.701,2681.922,1685.91,
246.356,1847.877,2694.773,2569.12,1326.47,-269.1565,-1820.678,-2687.569,-2472.917,-1434.268,
-2832.287,-2179.869,-809.7114,939.2844,2331.513,2756.49,2249.072,777.913,-938.0824,-2294.308,
421.8303,1982.132,2760.531,2429.381,1290.547,-392.0373,-1935.339,-2755.733,-2515.584,-1285.751,
2717.854,2620.888,1548.243,-77.12891,-1658.935,-2655.06,-2635.092,-1599.447,28.92383,1709.735,
-2109.998,-2784.391,-2407.14,-1110.466,649.281,2134.001,2822.391,2380.139,1054.465,-628.2817,
-238.2529,-1745.986,-2695.158,-2506.14,-1433.609,218.457,1824.189,2656.362,2569.344,1350.812,
2193.662,923.5576,-658.3265,-2039.303,-2668.786,-2276.069,-998.9629,700.9156,2109.895,2713.38,
754.959,-806.4837,-2119.084,-2654.61,-2102.678,-822.3667,832.0813,2158.676,2616.205,2143.27,
853.6743,-754.4447,-2078.63,-2603.749,-2186.531,-871.267,771.8491,2105.035,2641.155,2122.938,
-1845.297,-2636.166,-2409.798,-1215.746,391.3916,1923.707,2633.572,2330.203,1245.151,-416.9812,
-2657.296,-2050.126,-699.7715,1025.082,2322.32,2668.891,2031.719,622.3657,-1010.489,-2252.726,
-2428.858,-1516.833,101.7124,1663.478,2571.988,2503.264,1408.237,-113.3101,-1642.071,-2547.585,
-1377.751,211.9976,1731.268,2558.523,2348.009,1310.748,-200.9956,-1662.261,-2479.525,-2440.009,
2253.692,974.79,-580.7132,-1930.152,-2628.943,-2195.894,-1034.993,581.5055,1998.95,2561.74,
-589.3069,-1960.815,-2627.645,-2240.858,-1036.822,566.1048,1978.61,2627.442,2262.656,1020.618,
367.6753,-1170.907,-2322.107,-2518.575,-1837.648,-402.8779,1239.702,2316.903,2596.372,1731.446,
1269.847,-254.2864,-1705.602,-2504.471,-2443.103,-1329.051,255.0869,1785.402,2598.268,2327.899,
1986.671,627.0908,-947.6365,-2168.369,-2564.309,-1991.672,-676.0923,945.6375,2213.368,2575.308,
2534.688,1653.055,285.1714,-1257.78,-2361.289,-2492.094,-1736.459,-286.5791,1312.378,2348.885,
1583.084,73.81006,-1487.99,-2495.048,-2532.529,-1638.488,-75.21533,1489.585,2539.643,2543.123,
-2371.691,-1396.578,272.5542,1794.359,2624.311,2422.487,1298.377,-297.7498,-1772.555,-2573.514,
554.7817,-1063.729,-2287.823,-2665.225,-2023.611,-583.1875,1079.324,2333.417,2678.818,1977.205,
179.4736,1758.948,2649.346,2523.239,1391.164,-220.8835,-1745.358,-2651.752,-2475.646,-1408.568,
-2410.271,-2693.745,-1874.068,-386.3691,1327.024,2477.866,2650.339,1862.661,331.9629,-1285.428,
133.5898,-1462.695,-2521.665,-2595.254,-1804.666,-191.1826,1466.102,2602.072,2676.66,1697.072,
2753.587,2512.814,1399.942,-279.6543,-1829.477,-2685.793,-2585.018,-1431.147,252.4604,1892.278,
-707.0967,1020.304,2376.178,2773.575,2117.695,704.895,-1008.505,-2342.375,-2771.775,-2162.899,
-2710.971,-2502.957,-1445.151,282.7341,1900.298,2730.77,2581.754,1344.946,-302.938,-1878.5,
-2248.771,-986.289,788.6888,2212.329,2773.011,2293.568,917.0869,-796.8901,-2197.53,-2755.215,
-52.41748,-1655.758,-2645.364,-2594.706,-1667.679,6.417969,1694.759,2696.365,2669.706,1548.679,
-518.7498,-2000.55,-2718.511,-2406.69,-1267.585,494.5449,2036.35,2786.309,2434.487,1160.38,
-2598.619,-1418.745,269.8589,1877.679,2730.99,2502.213,1420.339,-252.2646,-1825.087,-2706.396,
2792.166,2557.153,1382.346,-325.54,-1864.102,-2716.572,-2497.559,-1467.753,254.1326,1885.694,
2831.637,2054.61,589.4082,-1102.508,-2359.245,-2758.229,-2161.205,-650.0078,1099.918,2455.65,
-1989.11,-525.4624,1241.191,2499.085,2784.34,1984.704,456.0527,-1230.595,-2469.49,-2750.747,
-2742.019,-2363.571,-1025.445,736.7602,2212.949,2825.615,2315.165,946.0381,-731.1672,-2174.354,
2264.601,2793.061,2228.853,894.5156,-835.781,-2247.402,-2766.858,-2312.649,-897.3076,878.9852,
-2693.426,-1668.395,59.90723,1744.995,2756.819,2682.833,1593.801,-60.50293,-1703.59,-2712.411,
3123.573,2161.679,443.2095,-1444.853,-2814.755,-3060.168,-2220.273,-448.8076,1448.257,2812.16,
-1380.803,-2739.513,-3048.451,-2263.11,-559.9688,1410.604,2817.311,3119.248,2164.906,479.7641,
-1483.633,415.031,2232.687,3144.692,2786.175,1433.634,-468.0349,-2170.686,-3077.691,-2812.175,
-3299.706,-2764.676,-1122.577,1000.761,2683.368,3316.707,2694.675,1074.577,-929.7629,-2653.368,
-3071.796,-3684.595,-2919.956,-992.0712,1324.884,3134.391,3683.188,2838.55,975.6636,-1288.289,
-1733.788,413.1473,2445.361,3510.354,3209.224,1705.383,-419.5518,-2416.761,-3491.757,-3221.629,
-641.4135,1335.784,2801.153,3160.379,2355.023,636.6133,-1318.579,-2759.945,-3227.174,-2341.821,
997.2647,-792.7771,-2283.263,-2919.252,-2465.628,-1085.465,795.575,2336.06,2986.049,2431.425,
2712.554,3026.552,2209.427,544.5908,-1341.337,-2666.552,-3041.551,-2167.427,-586.5879,1310.341,
-300.8603,1552.972,2821.168,2974.451,2001.32,262.2637,-1547.569,-2780.761,-2932.048,-2050.913,
-2956.551,-2227.426,-548.5879,1299.344,2694.556,3005.551,2185.426,484.5869,-1298.346,-2638.555,
1525.268,2756.502,2913.487,1874.076,246.9194,-1529.069,-2703.302,-2875.283,-1917.871,-290.7178,
1079.721,-725.228,-2260.724,-2970.465,-2483.289,-1161.924,676.0283,2283.524,3037.262,2525.086,
2963.391,2472.619,1022.747,-796.8496,-2302.673,-2960.988,-2447.213,-1052.342,778.2651,2323.083,
-2685.837,-1584.162,210.5322,1921.928,2872.772,2715.244,1574.567,-248.1274,-1923.522,-2853.364,
-1815.503,-2849.254,-2784.873,-1698.063,72.85498,1831.095,2898.85,2805.468,1676.655,-137.2622,
1903.117,158.7236,-1557.971,-2726.232,-2851.554,-1898.912,-230.52,1578.169,2771.433,2853.757,
-2425.759,-1022.107,779.0615,2319.558,2976.246,2475.962,1007.311,-817.8603,-2335.356,-2957.042,
2165.089,2925.98,2563.097,1142.742,-614.7627,-2158.687,-2901.578,-2516.69,-1177.331,572.1699,
-2857.351,-2777.836,-1612.678,145.1992,1839.388,2885.349,2756.837,1618.676,-129.2017,-1868.388,
-500.7231,-2107.306,-2948.506,-2609.974,-1358.047,488.7236,2168.304,2959.505,2591.974,1316.048,
2843.01,1782.075,23.76367,-1692.679,-2779.275,-2796.806,-1760.873,-102.5649,1680.88,2802.477,
1909.722,2896.57,2735.042,1510.364,-214.3306,-1891.726,-2812.573,-2749.042,-1536.362,152.334,
1339.724,2617.903,2924.439,2057.791,415.2334,-1364.322,-2596.499,-2850.033,-2049.386,-494.8262,
2780.776,2796.307,1758.371,102.0605,-1612.382,-2729.982,-2824.512,-1774.575,-154.2607,1658.183,
995.124,2440.257,2944.872,2252.091,716.1474,-1039.528,-2415.662,-2880.28,-2224.497,-788.5508,
-2319.28,-882.4433,954.146,2458.437,3005.836,2328.686,775.8476,-999.7438,-2424.04,-2897.432,
-2848.185,-1848.506,-207.5825,1571.453,2778.414,2837.591,1849.912,166.9878,-1600.047,-2700.008,
-2318.237,-2873.155,-2316.371,-912.2334,885.8245,2369.441,2952.359,2328.574,824.4365,-940.6184,
-192.9297,1587.734,2760.391,2832.395,1833.878,118.3369,-1559.332,-2723.983,-2821.988,-1834.472,
2367.764,921.7373,-886.81,-2320.571,-2909.085,-2350.358,-917.3281,846.2146,2325.98,2922.493,
-2652.146,-1605.803,48.34033,1756.911,2774.617,2693.554,1597.209,-119.9346,-1757.507,-2735.211,
1192.92,2503.098,2886.635,2061.986,485.4287,-1224.127,-2490.304,-2770.838,-2067.19,-577.6309,
-2210.178,-2834.069,-2373.417,-1005.764,689.8606,2199.379,2832.274,2409.62,1028.965,-736.6575,
-2336.287,-974.456,812.4765,2316.373,2907.325,2316.49,943.6572,-809.2661,-2274.168,-2902.125,
2319.938,2914.771,2330.051,865.9189,-869.0073,-2301.348,-2863.177,-2316.457,-939.3223,858.5994,
-2819.061,-2364.039,-1004.504,740.564,2247.291,2867.465,2404.445,939.9121,-781.1577,-2230.885,
2536.579,2820.988,2042.855,460.2041,-1236.337,-2504.78,-2799.19,-2054.059,-506.4101,1240.138,
-1850.617,-2797.6,-2646.321,-1484.837,235.8003,1853.212,2825.193,2639.915,1470.431,-245.207,
-537.7363,1251.818,2575.996,2916.529,2015.888,446.3272,-1270.228,-2526.4,-2823.939,-2048.293,
-2716.223,-1622.611,12.81055,1750.321,2809.415,2754.817,1591.205,-92.21728,-1723.727,-2763.82,
-2666.113,-2770.286,-1842.607,-216.6787,1554.355,2707.314,2828.491,1773.811,165.8828,-1534.148,
-2822.939,-2383.657,-1089.009,681.1631,2246.657,2923.346,2398.063,1005.415,-737.7588,-2221.25,
-515.3564,-2047.075,-2894.329,-2542.294,-1289.479,500.7637,2106.479,2876.735,2549.701,1254.885,
2735.808,1766.726,160.3491,-1535.565,-2667.6,-2770.01,-1769.93,-177.5557,1560.368,2697.398,
-2108.027,-573.1865,1193.749,2547.952,2861.95,2126.825,510.9844,-1212.95,-2494.159,-2853.152,
-1203.79,551.4834,2106.289,2838.346,2434.826,1179.787,-563.4868,-2066.287,-2814.345,-2462.826,
1480.987,-169.6963,-1749.067,-2697.078,-2656.088,-1542.784,102.8999,1784.271,2770.279,2676.291,
-2814.627,-2559.339,-1295.385,411.3935,2030.067,2861.627,2559.339,1266.385,-457.3955,-2002.066,
-2520.273,-2853.451,-2078.65,-531.6738,1204.094,2523.87,2877.046,2089.244,524.2666,-1234.502,
-1860.775,-243.687,1590.769,2780.957,2905.58,1874.368,136.2783,-1602.179,-2746.372,-2834.988,
-1034.351,-2420.151,-2936.112,-2282.292,-783.1865,1003.943,2440.748,2934.707,2313.886,762.7783,
-518.1865,1283.749,2619.962,2930.955,2109.825,466.9844,-1295.95,-2590.159,-2918.155,-2089.027,
2936.43,2309.279,809.4414,-964.1501,-2372.441,-2876.838,-2285.686,-871.8486,922.739,2393.035,
2789.788,2767.047,1723.406,37.75586,-1684.898,-2762.791,-2792.047,-1729.407,-29.75,1680.899,
1944.869,2875.68,2625.228,1452.289,-320.3291,-1934.279,-2867.089,-2621.634,-1454.695,299.9238,
-2727.89,-1667.72,-41.36524,1699.488,2780.726,2771.297,1708.125,-42.22803,-1729.083,-2751.32,
-1209.738,560.77,2158.694,2920.582,2569.69,1213.33,-607.1797,-2162.099,-2918.984,-2525.097,
-96.19532,1613.486,2754.372,2774.85,1739.065,97.99365,-1631.693,-2723.574,-2777.056,-1751.27,
2902.224,2309.389,921.5576,-853.3676,-2280.259,-2872.224,-2331.389,-967.5625,841.3659,2330.257,
-691.0078,1028.133,2423.678,2871.098,2189.861,702.6025,-1067.537,-2422.077,-2870.507,-2164.268,
-2796.547,-2613.775,-1439.423,251.9868,1891.182,2807.55,2647.776,1460.422,-293.9878,-1915.181,
-1831.572,-201.0313,1530.632,2694.289,2773.29,1818.776,201.2353,-1525.433,-2661.084,-2799.088,
-1640.149,-2705.286,-2715.962,-1700.966,-72.74072,1656.947,2749.084,2745.759,1699.763,-16.4624,
